Employee_ID,First_Name,Last_Name,Gender,Department,Location,Hire_Date,Exit_Date,Status,Salary,Engagement_Score,Performance_Rating,Tenure_Years,Risk_Score
130569,Gary,Gonzalez,Male,Operations,USA,2024-09-06,,Active,904876,3.75,3,1.44,0.25
130570,Michelle,Armstrong,Female,HR,UK,2024-05-21,,Active,733767,2.26,1,1.73,0.55
130571,Laura,Robertson,Male,Sales,USA,2024-08-25,,Active,1542490,4.19,3,1.47,0.16
130572,Troy,Evans,Male,Operations,USA,2024-06-10,,Active,1128198,4.44,4,1.68,0.11
130573,Jamie,Hall,Male,HR,Germany,2024-12-07,,Active,433007,3.43,2,1.18,0.31
130574,Donna,Whitehead,Male,Marketing,India,2024-06-06,,Active,762539,3.59,5,1.69,0.28
130575,John,Griffin,Male,Sales,India,2024-03-12,,Active,721083,4.49,4,1.92,0.1
130576,Heather,Harris,Female,Operations,Singapore,2024-05-24,2025-03-26,Terminated,1209962,4.75,5,1.72,0.05
130577,Jennifer,Riley,Male,Finance,Singapore,2024-12-24,2026-05-26,Terminated,837884,4.23,4,1.14,0.15
130578,Bryan,Cardenas,Male,IT,Germany,2024-05-10,,Active,1032877,3.31,5,1.76,0.34
130579,Brittney,Johnson,Female,Sales,Germany,2024-05-11,,Active,1536207,3.81,3,1.76,0.24
130580,Ashley,Shah,Male,Operations,India,2024-01-29,,Active,456118,3.16,2,2.04,0.37
130581,Sheila,Shelton,Female,Sales,USA,2024-09-15,2026-08-10,Terminated,1404493,3.78,3,1.41,0.24
130582,Debra,Nolan,Male,Operations,USA,2024-10-03,,Active,467045,2.96,3,1.36,0.41
130583,Valerie,Evans,Female,Marketing,India,2024-08-12,,Active,596643,3.96,2,1.5,0.21
130584,Candice,Davis,Female,Operations,USA,2024-02-05,,Active,651357,3.55,4,2.02,0.29
130585,Michael,Carter,Female,Marketing,India,2024-04-02,,Active,703589,4.18,4,1.87,0.16
130586,Melissa,Romero,Male,IT,Singapore,2024-10-08,,Active,1093183,2.38,2,1.35,0.52
130587,Nathan,Morrison,Male,Finance,UK,2024-10-18,,Active,1110624,4.98,5,1.32,0.0
130588,Gail,Anderson,Female,HR,Germany,2024-02-15,,Active,626156,4.31,4,1.99,0.14
130589,Tiffany,Watson,Female,Finance,Singapore,2024-09-15,,Active,953667,3.62,1,1.41,0.28
130590,John,Baker,Female,Sales,Germany,2024-06-23,2025-11-11,Resigned,846820,3.41,3,1.64,0.32
130591,Michelle,Alexander,Female,Finance,UK,2024-03-17,,Active,1206202,3.93,5,1.91,0.21
130592,Emily,Wright,Female,Marketing,UK,2024-08-19,,Active,1064810,3.81,3,1.48,0.24
130593,Samantha,Woods,Male,Finance,Germany,2024-10-23,,Active,1428340,4.22,4,1.31,0.16
130594,Chelsea,Smith,Female,Operations,UK,2024-07-28,,Active,757090,3.41,4,1.55,0.32
130595,Richard,Ramirez,Male,HR,Singapore,2024-02-20,,Active,638550,2.75,1,1.98,0.45
130596,Marco,Mata,Male,Sales,UK,2024-10-06,,Active,676259,3.76,4,1.35,0.25
130597,Benjamin,Villa,Male,Finance,India,2024-12-01,,Active,681004,3.45,1,1.2,0.31
130598,Roger,Fisher,Male,Marketing,USA,2024-12-10,,Active,1172657,3.26,3,1.18,0.35
130599,Nancy,Taylor,Female,Finance,USA,2024-04-30,,Active,496371,3.6,2,1.79,0.28
130600,Lisa,Durham,Male,Operations,USA,2024-02-18,,Active,643584,3.78,2,1.99,0.24
130601,Christina,Bell,Male,HR,UK,2024-04-24,,Active,1043635,3.19,4,1.81,0.36
130602,David,Mitchell,Female,Sales,USA,2024-07-09,,Active,1096482,4.37,5,1.6,0.13
130603,Paula,Reyes,Male,HR,UK,2024-08-24,,Active,971459,2.25,1,1.47,0.55
130604,Thomas,Whitaker,Male,Marketing,Germany,2024-01-25,,Active,958949,3.65,4,2.05,0.27
130605,Stephanie,Singleton,Male,HR,Singapore,2024-02-14,,Active,1053481,4.29,3,2.0,0.14
130606,Lonnie,Williams,Female,IT,UK,2024-05-16,,Active,1615952,3.64,5,1.75,0.27
130607,Ashley,Brooks,Male,Finance,USA,2024-09-05,,Active,641394,2.47,2,1.44,0.51
130608,Christopher,Bell,Female,Operations,USA,2024-03-01,,Active,495172,3.2,4,1.95,0.36
130609,Karen,Keller,Female,Operations,Germany,2024-09-02,,Active,440866,2.43,1,1.45,0.51
130610,Brady,Taylor,Male,IT,Singapore,2024-12-08,,Active,726847,4.38,4,1.18,0.12
130611,Kelly,Brown,Male,HR,USA,2024-06-19,,Active,967602,3.79,3,1.65,0.24
130612,Dean,Andrews,Male,Operations,Singapore,2024-06-14,,Active,417062,3.3,4,1.67,0.34
130613,Manuel,Miller,Female,Marketing,India,2024-07-31,,Active,887557,3.6,1,1.54,0.28
130614,Jacob,Green,Male,IT,Germany,2024-03-28,,Active,1320119,2.61,3,1.88,0.48
130615,Samantha,Goodman,Female,Finance,Germany,2024-07-28,,Active,1263365,3.59,2,1.55,0.28
130616,Christopher,Morales,Male,Marketing,UK,2024-06-15,,Active,715452,2.31,1,1.66,0.54
130617,Adrienne,Anderson,Female,HR,Singapore,2024-10-08,,Active,1056894,2.57,2,1.35,0.49
130618,Angelica,Cole,Female,Marketing,India,2024-02-18,,Active,742216,3.21,5,1.99,0.36
130619,Jennifer,Simpson,Female,IT,USA,2024-12-04,,Active,1645583,3.78,4,1.19,0.24
130620,Kaylee,Williams,Female,Marketing,USA,2024-04-18,2024-12-03,Resigned,751607,3.25,5,1.82,0.35
130621,Amy,Wright,Female,HR,Germany,2024-05-22,,Active,625417,3.95,3,1.73,0.21
130622,Rebecca,Williams,Male,HR,USA,2024-11-28,,Active,1248074,4.42,4,1.21,0.12
130623,Kenneth,Brown,Female,Sales,USA,2024-05-23,,Active,967745,3.44,5,1.73,0.31
130624,Ruth,Salazar,Male,Finance,USA,2024-02-24,,Active,1131043,2.06,1,1.97,0.59
130625,Mary,Hanna,Male,Finance,India,2024-02-03,,Active,742817,4.68,5,2.03,0.06
130626,Eric,Mercado,Female,HR,India,2024-04-20,,Active,727563,3.83,2,1.82,0.23
130627,David,Castro,Female,Finance,Germany,2024-01-15,,Active,1698744,3.77,5,2.08,0.25
130628,Joshua,King,Female,Marketing,India,2024-07-06,2026-04-16,Resigned,534885,3.83,3,1.61,0.23
130629,Michael,Nelson,Female,Marketing,USA,2024-05-25,,Active,773484,3.61,3,1.72,0.28
130630,Nicholas,Weber,Male,Sales,Germany,2024-05-09,,Active,646136,4.05,3,1.76,0.19
130631,Diana,Pacheco,Female,IT,Singapore,2024-07-21,,Active,610650,2.7,3,1.56,0.46
130632,Nicholas,Ibarra,Female,Operations,UK,2024-06-07,,Active,730863,2.3,1,1.68,0.54
130633,Steven,Hughes,Male,Finance,India,2024-01-11,,Active,909360,3.71,4,2.09,0.26
130634,Dillon,Cochran,Male,Sales,Singapore,2024-06-23,,Active,526876,2.1,2,1.64,0.58
130635,Jose,Griffin,Female,IT,Singapore,2024-08-26,,Active,806473,4.69,5,1.47,0.06
130636,Paige,Boone,Male,Finance,UK,2024-04-02,,Active,1258365,3.52,1,1.87,0.3
130637,Ryan,White,Male,Operations,Singapore,2024-10-03,,Active,939576,2.06,2,1.36,0.59
130638,Edward,Moon,Female,Sales,UK,2024-06-05,,Active,831847,3.04,2,1.69,0.39
130639,Gregory,Torres,Female,Operations,UK,2024-10-10,,Active,802327,2.95,1,1.34,0.41
130640,Jason,Moore,Male,Marketing,USA,2024-11-01,,Active,760339,2.4,1,1.28,0.52
130641,Sheila,Murphy,Female,Finance,India,2024-08-12,2026-01-05,Resigned,482227,2.3,2,1.5,0.54
130642,Samantha,Bailey,Female,HR,Germany,2024-07-21,,Active,943629,3.84,4,1.56,0.23
130643,Gary,Zamora,Female,Sales,USA,2024-04-24,,Active,693518,2.42,2,1.81,0.52
130644,Steven,Williams,Female,IT,USA,2024-05-02,,Active,1521010,4.81,4,1.78,0.04
130645,Misty,Haynes,Male,Finance,Singapore,2024-02-16,2025-05-05,Terminated,1107726,3.19,4,1.99,0.36
130646,Yvonne,Castillo,Female,IT,UK,2024-05-03,,Active,963778,4.81,4,1.78,0.04
130647,Carl,Paul,Female,HR,India,2024-01-27,,Active,1024377,3.24,3,2.05,0.35
130648,Sandra,Garcia,Female,Marketing,USA,2024-07-16,,Active,512536,3.31,5,1.58,0.34
130649,Randall,Carter,Male,Marketing,USA,2024-06-23,,Active,439642,2.4,2,1.64,0.52
130650,Diana,May,Male,HR,UK,2024-07-18,,Active,654682,3.04,2,1.57,0.39
130651,Edward,Carr,Female,Operations,India,2024-02-14,,Active,1114680,3.42,5,2.0,0.32
130652,Jacob,Juarez,Female,Sales,Singapore,2024-07-14,,Active,1222850,4.49,4,1.58,0.1
130653,Eric,Johnson,Female,HR,USA,2024-08-03,,Active,1009454,2.64,3,1.53,0.47
130654,Christy,Lam,Male,Operations,Germany,2024-09-08,,Active,639549,2.12,1,1.43,0.58
130655,Sylvia,Benton,Male,Marketing,USA,2024-08-05,,Active,1236800,4.37,5,1.52,0.13
130656,Kathleen,Young,Male,Finance,Germany,2024-06-26,,Active,1073582,4.46,5,1.63,0.11
130657,Lori,Brady,Male,Marketing,Singapore,2024-05-06,,Active,710661,4.48,3,1.77,0.1
130658,Nicole,Mckee,Female,Sales,Singapore,2024-02-14,,Active,436230,2.14,1,2.0,0.57
130659,Kathryn,Conner,Female,Finance,Germany,2024-12-06,,Active,523389,3.71,1,1.19,0.26
130660,Michael,Warren,Male,Finance,India,2024-12-11,,Active,1249721,4.5,4,1.17,0.1
130661,Lindsay,Stanton,Male,Marketing,India,2024-11-05,,Active,794060,3.76,1,1.27,0.25
130662,Olivia,Franklin,Female,Sales,UK,2024-03-09,,Active,797606,4.36,3,1.93,0.13
130663,Emily,Wiley,Female,HR,Germany,2024-11-23,,Active,814240,2.69,1,1.22,0.46
130664,Ryan,Kline,Female,Finance,Germany,2024-09-16,,Active,774531,3.16,1,1.41,0.37
130665,Kristina,Garcia,Female,Operations,India,2024-07-23,,Active,357144,3.05,3,1.56,0.39
130666,Anthony,Rodriguez,Male,Finance,USA,2024-01-29,,Active,1654473,3.96,4,2.04,0.21
130667,Kimberly,Ball,Female,HR,India,2024-08-07,,Active,1074111,4.84,4,1.52,0.03
130668,Brian,Wallace,Male,IT,India,2024-02-02,,Active,550125,3.81,2,2.03,0.24
130669,Adam,Washington,Male,HR,Singapore,2024-11-15,,Active,910046,2.53,1,1.24,0.49
130670,Jonathan,Griffith,Male,IT,UK,2024-11-22,,Active,745154,2.4,1,1.22,0.52
130671,Gary,Johnston,Female,Finance,Singapore,2024-03-18,,Active,474686,3.43,1,1.91,0.31
130672,Michael,Lane,Female,Finance,UK,2024-09-21,,Active,1261472,3.69,5,1.39,0.26
130673,Joseph,Taylor,Female,Marketing,USA,2024-04-09,2025-01-07,Terminated,701422,4.15,5,1.85,0.17
130674,Renee,Mccarthy,Female,Marketing,India,2024-03-02,,Active,740962,4.15,4,1.95,0.17
130675,Anna,Miller,Male,IT,UK,2024-04-19,,Active,1468136,2.23,1,1.82,0.55
130676,Patricia,Atkins,Female,Finance,India,2024-10-15,,Active,1378174,3.02,5,1.33,0.4
130677,Casey,Reid,Male,HR,USA,2024-01-24,,Active,1080900,2.54,3,2.05,0.49
130678,John,Pham,Male,Marketing,India,2024-12-22,,Active,530946,3.09,4,1.14,0.38
130679,Sarah,Hester,Male,HR,UK,2024-09-16,,Active,876076,3.35,4,1.41,0.33
130680,Tara,Schwartz,Male,Marketing,Germany,2024-01-13,,Active,1404628,3.64,4,2.08,0.27
130681,Julie,Valencia,Female,Operations,India,2024-06-15,2024-10-12,Terminated,522835,3.68,1,1.66,0.26
130682,Heather,Smith,Male,IT,UK,2024-06-06,,Active,1511888,4.28,3,1.69,0.14
130683,Rachel,Cooley,Male,Sales,Singapore,2024-06-22,,Active,845437,3.57,4,1.64,0.29
130684,Todd,Wallace,Female,Finance,UK,2024-07-27,,Active,796522,3.35,1,1.55,0.33
130685,Kevin,Vasquez,Male,IT,Germany,2024-01-13,2024-12-20,Resigned,1481398,2.47,1,2.08,0.51
130686,Corey,Davis,Male,Finance,India,2024-02-07,,Active,582295,4.46,3,2.02,0.11
130687,John,Tucker,Male,Operations,USA,2024-08-01,,Active,1164362,3.64,5,1.53,0.27
130688,Jennifer,Clark,Male,IT,UK,2024-06-16,,Active,629735,3.38,1,1.66,0.32
130689,David,Black,Male,IT,India,2024-06-13,,Active,644024,3.78,2,1.67,0.24
130690,Paul,Nelson,Male,Sales,USA,2024-01-23,,Active,646696,3.05,2,2.06,0.39
130691,Charles,Brock,Male,Sales,Germany,2024-12-10,,Active,1304087,3.46,2,1.18,0.31
130692,James,Ross,Female,IT,Germany,2024-06-04,,Active,1150515,3.39,5,1.69,0.32
130693,Charles,Edwards,Male,Operations,UK,2024-04-03,,Active,980263,3.44,1,1.86,0.31
130694,Jennifer,Ho,Female,Operations,Germany,2024-10-27,,Active,699683,2.09,2,1.3,0.58
130695,Chelsea,Ward,Male,IT,UK,2024-07-22,,Active,1375249,4.05,4,1.56,0.19
130696,Melissa,Davis,Male,IT,UK,2024-08-13,,Active,1374083,3.67,2,1.5,0.27
130697,Patricia,Shields,Male,IT,India,2024-11-12,,Active,1411747,2.89,2,1.25,0.42
130698,Victor,Torres,Female,IT,Singapore,2024-09-22,,Active,1507322,2.13,1,1.39,0.57
130699,Mark,Garcia,Male,Marketing,Germany,2024-03-01,,Active,1244791,3.4,5,1.95,0.32
130700,Paula,Mendez,Male,Sales,India,2024-08-19,,Active,1433921,3.64,2,1.48,0.27
130701,Stephen,Wilson,Female,Marketing,India,2024-01-10,2025-07-31,Terminated,1343016,3.08,5,2.09,0.38
130702,Tonya,Herring,Female,Marketing,India,2024-11-07,,Active,1051757,3.53,1,1.27,0.29
130703,Elizabeth,Huff,Male,HR,Germany,2024-02-08,,Active,614596,3.61,1,2.01,0.28
130704,Harry,Coleman,Female,Sales,UK,2024-03-02,,Active,1071131,3.73,3,1.95,0.25
130705,Peter,Martinez,Male,Sales,USA,2024-07-21,,Active,1692292,4.39,5,1.56,0.12
130706,Roy,Levine,Male,Operations,India,2024-08-24,,Active,566676,4.8,5,1.47,0.04
130707,Barbara,Benitez,Male,Sales,Germany,2024-08-09,,Active,564637,4.46,4,1.51,0.11
130708,Julie,Freeman,Male,HR,Germany,2024-03-16,,Active,974499,2.15,1,1.91,0.57
130709,Mitchell,Cox,Male,Operations,Germany,2024-09-12,,Active,362488,2.77,3,1.42,0.45
130710,James,Webb,Female,HR,USA,2024-10-06,,Active,471488,3.49,4,1.35,0.3
130711,Tracy,Miller,Male,IT,UK,2024-12-10,,Active,843907,3.74,5,1.18,0.25
130712,Kristen,Collins,Female,Marketing,Germany,2024-09-23,,Active,1133122,4.75,4,1.39,0.05
130713,Michael,Hall,Male,Marketing,UK,2024-07-06,,Active,731485,3.3,5,1.61,0.34
130714,James,Duran,Female,Sales,Germany,2024-07-10,,Active,1077652,2.64,1,1.59,0.47
130715,Scott,Vasquez,Female,Operations,India,2024-10-05,,Active,1248747,5.0,4,1.36,0.0
130716,Sean,Sparks,Male,Operations,Germany,2024-05-28,,Active,421951,4.32,5,1.71,0.14
130717,Penny,Sherman,Female,HR,India,2024-02-03,,Active,708698,2.74,2,2.03,0.45
130718,Kevin,Medina,Female,HR,Germany,2024-10-10,,Active,527409,3.57,1,1.34,0.29
130719,Linda,Harvey,Female,Sales,UK,2024-05-22,,Active,709248,3.4,1,1.73,0.32
130720,Elizabeth,Miller,Male,HR,Singapore,2024-06-07,,Active,1068346,2.53,3,1.68,0.49
130721,Melissa,Robinson,Male,HR,UK,2024-11-04,,Active,712351,3.36,1,1.27,0.33
130722,Pamela,Shepherd,Female,HR,Singapore,2024-12-19,,Active,521366,3.76,5,1.15,0.25
130723,Brent,Rowe,Male,HR,USA,2024-01-05,,Active,756459,3.32,1,2.11,0.34
130724,Benjamin,Pope,Female,IT,UK,2024-03-30,,Active,1365077,4.3,3,1.87,0.14
130725,Matthew,Tanner,Female,Finance,Germany,2024-05-12,,Active,1144537,3.04,3,1.76,0.39
130726,Alexandria,Green,Male,Marketing,Singapore,2024-07-27,,Active,1112411,4.05,3,1.55,0.19
130727,Allen,Woodard,Female,HR,India,2024-03-21,,Active,595649,4.44,4,1.9,0.11
130728,Jason,Gordon,Female,Marketing,Singapore,2024-07-15,,Active,1210470,2.16,1,1.58,0.57
130729,Krista,Bailey,Male,Sales,Germany,2024-12-03,,Active,1174738,4.4,3,1.19,0.12
130730,Timothy,Juarez,Male,HR,Germany,2024-07-25,,Active,519175,3.74,1,1.55,0.25
130731,Nathaniel,Robinson,Male,Sales,Germany,2024-02-28,,Active,513208,3.82,1,1.96,0.24
130732,Erica,Rodriguez,Male,Operations,India,2024-03-01,,Active,594014,3.39,1,1.95,0.32
130733,Kevin,Christian,Male,IT,USA,2024-05-19,,Active,1487648,3.84,3,1.74,0.23
130734,Mary,Patton,Male,Marketing,India,2024-02-15,,Active,659377,4.27,3,1.99,0.15
130735,Catherine,Patterson,Male,IT,India,2024-06-24,,Active,1482651,2.92,3,1.64,0.42
130736,Brittany,Hoffman,Female,Operations,Germany,2024-07-22,,Active,784815,4.68,4,1.56,0.06
130737,Justin,Martin,Male,Sales,UK,2024-04-20,,Active,553001,3.52,3,1.82,0.3
130738,Justin,Spencer,Female,Finance,UK,2024-10-06,,Active,1677269,4.24,5,1.35,0.15
130739,Shawn,Clark,Female,Operations,India,2024-07-30,,Active,1014602,4.94,5,1.54,0.01
130740,Samuel,Johnson,Male,Marketing,UK,2024-12-18,,Active,786171,4.01,5,1.15,0.2
130741,Joshua,Hubbard,Female,Sales,Singapore,2024-01-09,,Active,829756,2.67,3,2.1,0.47
130742,William,Miller,Female,Marketing,UK,2024-02-27,,Active,1093831,3.03,1,1.96,0.39
130743,Joshua,Chan,Male,Operations,India,2024-04-16,,Active,674866,3.66,4,1.83,0.27
130744,Claire,Moreno,Male,HR,UK,2024-08-10,,Active,1024356,2.84,2,1.51,0.43
130745,Walter,Moon,Female,Sales,UK,2024-01-29,,Active,1378607,2.57,3,2.04,0.49
130746,Richard,Rodgers,Male,IT,USA,2024-10-08,,Active,1534902,2.87,3,1.35,0.43
130747,Kimberly,Reed,Female,Finance,Singapore,2024-04-04,,Active,1079502,2.1,2,1.86,0.58
130748,Elizabeth,Mcintyre,Male,Operations,Singapore,2024-06-09,,Active,921140,3.29,5,1.68,0.34
130749,Jose,Edwards,Female,Marketing,UK,2024-11-21,,Active,610665,4.0,1,1.23,0.2
130750,Patricia,Shaffer,Female,HR,Germany,2024-03-10,,Active,468834,3.13,4,1.93,0.37
130751,Kathy,Griffin,Male,Sales,Germany,2024-07-09,,Active,712004,3.12,2,1.6,0.38
130752,Diana,Ruiz,Female,IT,Germany,2024-07-29,,Active,616006,4.44,3,1.54,0.11
130753,Michael,Chavez,Male,Finance,Singapore,2024-05-31,,Active,1615128,4.69,5,1.7,0.06
130754,Caroline,Rowe,Female,Operations,India,2024-03-30,,Active,605242,3.56,2,1.87,0.29
130755,Lori,Warner,Male,Sales,Germany,2024-02-20,,Active,1527623,4.06,5,1.98,0.19
130756,Andrew,Wells,Male,HR,UK,2024-02-20,,Active,672568,2.83,3,1.98,0.43
130757,Frank,Brown,Female,Finance,UK,2024-01-08,,Active,1494619,4.41,4,2.1,0.12
130758,Kimberly,Contreras,Male,Marketing,UK,2024-06-01,,Active,558017,3.95,3,1.7,0.21
130759,Anthony,Wells,Female,Finance,USA,2024-08-10,,Active,1559805,4.26,4,1.51,0.15
130760,Mary,Lewis,Male,Marketing,Germany,2024-09-21,,Active,1099027,3.17,5,1.39,0.37
130761,Theresa,Potter,Male,Finance,USA,2024-03-19,,Active,961158,4.63,4,1.9,0.07
130762,Lisa,Porter,Female,Finance,India,2024-04-19,,Active,879115,4.29,5,1.82,0.14
130763,Eugene,Herrera,Female,Sales,USA,2024-09-06,,Active,912610,2.11,1,1.44,0.58
130764,Terri,Mullen,Male,IT,UK,2024-04-01,,Active,1422608,3.71,3,1.87,0.26
130765,Craig,Webb,Male,Marketing,Germany,2024-07-28,,Active,1023281,3.08,3,1.55,0.38
130766,Scott,Schwartz,Male,Operations,Singapore,2024-10-03,,Active,389322,3.22,3,1.36,0.36
130767,James,Jimenez,Female,Operations,Germany,2024-08-01,,Active,463099,4.31,5,1.53,0.14
130768,Laura,Morales,Male,IT,UK,2024-05-31,,Active,1693064,4.88,5,1.7,0.02
130769,Kelli,Lee,Female,Operations,India,2024-03-02,,Active,452450,4.08,3,1.95,0.18
130770,Dylan,Joseph,Female,Operations,Germany,2024-02-12,,Active,630092,3.97,1,2.0,0.21
130771,Natalie,Sparks,Female,Operations,Singapore,2024-08-04,,Active,564552,3.03,1,1.53,0.39
130772,Matthew,Khan,Female,IT,India,2024-12-26,,Active,824559,3.77,1,1.13,0.25
130773,Larry,Boyle,Female,Operations,UK,2024-11-10,,Active,449325,3.62,2,1.26,0.28
130774,Jennifer,Phillips,Female,Marketing,UK,2024-06-02,,Active,1189364,4.06,5,1.7,0.19
130775,Deborah,Moore,Female,Marketing,USA,2024-11-21,,Active,1126277,3.15,4,1.23,0.37
130776,Luis,Chapman,Female,Marketing,Singapore,2024-10-26,,Active,724023,4.83,5,1.3,0.03
130777,Samuel,Mack,Male,Sales,USA,2024-07-20,,Active,1298076,3.7,2,1.57,0.26
130778,Sherri,May,Female,Marketing,UK,2024-09-14,,Active,695762,3.08,3,1.41,0.38
130779,Kyle,Harrell,Male,HR,USA,2024-11-03,,Active,1029177,2.62,1,1.28,0.48
130780,Vanessa,House,Male,IT,UK,2024-10-28,,Active,930004,3.93,1,1.29,0.21
130781,Michael,Hensley,Male,Marketing,Germany,2024-06-24,,Active,829363,3.45,2,1.64,0.31
130782,Samantha,Barber,Female,HR,USA,2024-02-26,,Active,1032961,3.07,5,1.96,0.39
130783,Elizabeth,Schwartz,Female,HR,India,2024-03-29,,Active,421946,3.13,2,1.88,0.37
130784,Adrian,Bentley,Male,IT,Germany,2024-03-14,,Active,2021616,4.38,5,1.92,0.12
130785,Jeffrey,Morrison,Female,IT,Germany,2024-01-18,,Active,1156285,3.43,4,2.07,0.31
130786,Brittany,Walter,Male,IT,Singapore,2024-09-01,2026-12-15,Resigned,1325513,3.89,2,1.45,0.22
130787,Austin,Rogers,Male,Operations,USA,2024-08-08,,Active,661666,3.94,3,1.52,0.21
130788,Danielle,Weber,Male,Operations,India,2024-12-06,,Active,1222609,3.22,4,1.19,0.36
130789,Jared,Hansen,Male,Marketing,India,2024-06-04,2025-08-24,Resigned,744678,3.64,2,1.69,0.27
130790,Wyatt,Garcia,Male,Finance,USA,2024-11-15,,Active,899492,3.14,1,1.24,0.37
130791,Hailey,Herrera,Male,HR,USA,2024-08-26,,Active,959215,3.56,3,1.47,0.29
130792,Amber,Rivera,Female,HR,Germany,2024-11-20,,Active,1237250,4.32,4,1.23,0.14
130793,Jacob,Johnson,Female,HR,India,2024-06-29,,Active,994420,3.43,2,1.62,0.31
130794,Charles,Miller,Female,HR,Singapore,2024-12-04,,Active,483943,2.61,1,1.19,0.48
130795,Carl,Jackson,Male,Operations,USA,2024-05-15,,Active,482688,3.52,2,1.75,0.3
130796,Brian,Taylor,Male,Operations,Germany,2024-07-05,,Active,419305,2.64,3,1.61,0.47
130797,Sandra,Wright,Male,Operations,India,2024-09-07,2025-08-21,Terminated,638727,2.1,2,1.43,0.58
130798,Nancy,Davis,Male,HR,India,2024-12-19,,Active,822067,4.69,5,1.15,0.06
130799,Cynthia,Dominguez,Male,Finance,USA,2024-05-31,,Active,996677,4.65,5,1.7,0.07
130800,Brianna,Cummings,Female,Marketing,USA,2024-05-16,2026-04-27,Terminated,1200132,2.9,1,1.75,0.42
130801,Deborah,Hernandez,Female,HR,Singapore,2024-05-02,,Active,1094204,4.99,4,1.78,0.0
130802,Mark,Ramos,Male,Sales,Germany,2024-02-26,,Active,1629966,4.69,5,1.96,0.06
130803,Jane,Holmes,Male,Finance,Singapore,2024-02-20,,Active,1457087,4.2,3,1.98,0.16
130804,Brent,Weaver,Male,Sales,Singapore,2024-10-12,,Active,1256621,4.39,5,1.34,0.12
130805,Jessica,Wells,Female,Marketing,Singapore,2024-10-05,,Active,557602,3.31,4,1.36,0.34
130806,Tracy,Wilson,Female,Sales,Germany,2024-10-09,,Active,1035608,3.68,5,1.35,0.26
130807,Rodney,Hines,Male,Operations,USA,2024-10-20,,Active,967330,2.82,3,1.32,0.44
130808,Samantha,Davis,Male,Finance,USA,2024-05-30,,Active,1447311,4.17,4,1.71,0.17
130809,Michelle,Mayo,Female,Sales,India,2024-11-07,,Active,1338950,3.86,4,1.27,0.23
130810,William,Flores,Male,HR,India,2024-08-06,,Active,1053964,3.93,2,1.52,0.21
130811,Danny,Griffin,Female,Marketing,Germany,2024-02-29,,Active,762278,4.67,5,1.96,0.07
130812,Emily,Boyer,Female,IT,India,2024-07-12,,Active,1152509,4.44,4,1.59,0.11
130813,David,Pruitt,Female,Operations,USA,2024-02-06,2025-08-14,Resigned,510760,2.53,2,2.02,0.49
130814,Bianca,Kirk,Female,HR,Germany,2024-11-15,,Active,876500,2.86,3,1.24,0.43
130815,Jason,Fleming,Female,Marketing,USA,2024-05-17,2026-08-13,Resigned,1385888,4.26,4,1.74,0.15
130816,Marcus,Vega,Male,Sales,Singapore,2024-10-05,,Active,1599210,3.02,3,1.36,0.4
130817,Robert,Hall,Male,HR,Germany,2024-04-09,,Active,801111,3.29,4,1.85,0.34
130818,Veronica,Martinez,Male,Finance,UK,2024-08-14,,Active,1241421,3.34,2,1.5,0.33
130819,William,Johnson,Female,Finance,Singapore,2024-04-20,,Active,1182358,2.49,2,1.82,0.5
130820,Bradley,Hines,Female,Finance,Singapore,2024-02-15,2025-05-12,Terminated,667880,3.81,2,1.99,0.24
130821,David,Whitehead,Male,HR,USA,2024-07-09,,Active,674962,4.26,3,1.6,0.15
130822,Vicki,Schwartz,Female,IT,USA,2024-10-22,,Active,1022373,3.22,2,1.31,0.36
130823,Wendy,Frederick,Female,Sales,Singapore,2024-06-17,,Active,646566,2.2,2,1.66,0.56
130824,Kimberly,Davidson,Male,Finance,India,2024-05-22,,Active,587042,3.45,1,1.73,0.31
130825,Angela,Clark,Male,Operations,Singapore,2024-08-17,,Active,681040,3.92,1,1.49,0.22
130826,Jessica,Charles,Female,Sales,India,2024-01-14,,Active,1582030,3.61,4,2.08,0.28
130827,Leslie,Gallagher,Male,Finance,Singapore,2024-02-11,,Active,870491,3.39,1,2.01,0.32
130828,Ronald,Stuart,Male,HR,UK,2024-12-05,2025-08-15,Terminated,666585,3.37,1,1.19,0.33
130829,Jason,White,Female,Sales,Singapore,2024-06-27,,Active,1158578,2.56,3,1.63,0.49
130830,Rachel,Wells,Female,HR,India,2024-03-13,,Active,730242,3.06,3,1.92,0.39
130831,Barbara,Sullivan,Male,Sales,Singapore,2024-06-19,,Active,692620,3.32,4,1.65,0.34
130832,Madison,Ford,Male,Operations,Singapore,2024-09-15,,Active,1251768,4.0,5,1.41,0.2
130833,Kyle,Gonzalez,Male,HR,USA,2024-03-11,2024-08-28,Resigned,709998,3.4,5,1.93,0.32
